Residuals	timepoint	mouse_id
1.1.1.1|Alcohol dehydrogenase	0.497385368950924	0.502614630884579	1.64496345250309e-10
1.1.1.100|3-oxoacyl-[acyl-carrier-protein] reductase	0.646212474163701	0.329647207034692	0.024140318801607
1.1.1.103|L-threonine 3-dehydrogenase	0.833154626208589	0.166845373791335	7.60540427442378e-14
1.1.1.122|D-threo-aldose 1-dehydrogenase	0.731835344580223	0.193787245440631	0.0743774099791459
1.1.1.125|2-deoxy-D-gluconate 3-dehydrogenase	0.54985179493318	0.232686974927403	0.217461230139417
1.1.1.127|2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	0.937355144966504	0.0626448550024154	3.10801132243878e-11
1.1.1.130|3-dehydro-L-gulonate 2-dehydrogenase	0.652338976115208	0.253411295878159	0.0942497280066327
1.1.1.131|Mannuronate reductase	0.845537220813416	0.11654609375007	0.0379166854365139
1.1.1.132|GDP-mannose 6-dehydrogenase	0.729824842636905	0.158128760895266	0.112046396467829
1.1.1.133|dTDP-4-dehydrorhamnose reductase	0.383222936599005	0.486063923577672	0.130713139823323
1.1.1.136|UDP-N-acetylglucosamine 6-dehydrogenase	0.699791299538325	0.285352534578002	0.0148561658836733
1.1.1.14|L-iditol 2-dehydrogenase	0.693571008384714	0.240349772403213	0.0660792192120729
1.1.1.140|Sorbitol-6-phosphate 2-dehydrogenase	0.843051553000775	0.0559048908877234	0.101043556111501
1.1.1.157|3-hydroxybutyryl-CoA dehydrogenase	0.384466501576362	0.610058460844548	0.00547503757908948
1.1.1.169|2-dehydropantoate 2-reductase	0.406553891443573	0.568681003768468	0.0247651047879596
1.1.1.17|Mannitol-1-phosphate 5-dehydrogenase	0.430096319718512	0.569903680281488	0
1.1.1.18|Inositol 2-dehydrogenase	0.896884656351698	0.0223100007298075	0.0808053429184946
1.1.1.193|5-amino-6-(5-phosphoribosylamino)uracil reductase	0.476357162242088	0.458649145364725	0.0649936923931869
1.1.1.195|Cinnamyl-alcohol dehydrogenase	0.547172066494774	0.449094046998007	0.00373388650721884
1.1.1.2|Alcohol dehydrogenase (NADP(+))	0.53902187932649	0.119076568558114	0.341901552115396
1.1.1.202|1,3-propanediol dehydrogenase	0.454875234286467	0.51429401595261	0.0308307497609226
1.1.1.205|IMP dehydrogenase	0.66767461799263	0.33232538200737	0
1.1.1.21|Aldehyde reductase	0.689024828821863	0.262974061866061	0.0480011093120767
